RatingID,MovieID,UserID,RatingValue,Comment,RatingDate
1570,205,163,5.0,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Unutulmaz sahneleriyle hafızalarda yer ediniyor.,2007-03-24
1571,287,36,6.3,Sanatsal ve estetik açıdan başarılı bir film. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,2003-05-29
1572,113,11,3.5,Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Renk paleti ve sinematografisiyle dikkat çekiyor.,2005-12-20
1573,204,152,3.7,"Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Film, izleyiciyi derin bir maceraya sürüklüyor. Psikolojik derinliği olan karakterlere odaklanıyor. Sinema tarihine adını yazdıracak bir yapım.",1995-01-31
1574,95,124,9.1,Görsel efektleriyle izleyiciyi büyülüyor. Sinema tarihine adını yazdıracak bir yapım. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2019-07-31
1575,3,17,1.7,Sinema tarihine adını yazdıracak bir yapım. Gerilim dolu sahneleri ile nefes kesen bir yapım. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.,2006-04-15
1576,170,176,9.5,Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Gerilim dolu sahneleri ile nefes kesen bir yapım. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Psikolojik derinliği olan karakterlere odaklanıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,2013-07-13
1577,145,300,4.5,"Doğa ve insan ilişkisini estetik bir dille ele alıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Film, izleyiciyi derin bir maceraya sürüklüyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.",1999-04-17
1578,85,189,1.6,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Çocukluk anıları ve aile bağlarını merkezine alıyor. Sanatsal ve estetik açıdan başarılı bir film.,2009-04-14
1579,174,150,2.6,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Renk paleti ve sinematografisiyle dikkat çekiyor.,2009-03-12
1580,276,72,4.5,"Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Film, izleyiciyi derin bir maceraya sürüklüyor.",2025-12-11
1581,72,223,2.7,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2022-05-26
1582,51,249,9.6,"Sanatsal ve estetik açıdan başarılı bir film. Film, izleyiciyi derin bir maceraya sürüklüyor. Sinema tarihine adını yazdıracak bir yapım.",2020-04-25
1583,45,209,5.9,Gerilim dolu sahneleri ile nefes kesen bir yapım. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Çocukluk anıları ve aile bağlarını merkezine alıyor.,2024-05-29
1584,124,91,4.4,"Toplumsal mesajlar içeren çarpıcı bir yapım. Film, izleyiciyi derin bir maceraya sürüklüyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.",2021-02-08
1585,114,65,7.8,Gerilim dolu sahneleri ile nefes kesen bir yapım. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2001-11-05
1586,81,257,3.7,"Film, izleyiciyi derin bir maceraya sürüklüyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Sanatsal ve estetik açıdan başarılı bir film. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",1994-01-09
1587,215,49,1.4,Renk paleti ve sinematografisiyle dikkat çekiyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Görsel efektleriyle izleyiciyi büyülüyor.,2025-07-24
1588,192,116,6.4,"Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",2006-12-15
1589,2,30,1.2,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Sanatsal ve estetik açıdan başarılı bir film.,2025-12-26
1590,95,175,7.4,Tarihi olayları özgün bir perspektiften yorumluyor. Toplumsal mesajlar içeren çarpıcı bir yapım. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2022-03-23
1591,189,182,3.8,"Doğa ve insan ilişkisini estetik bir dille ele alıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Sanatsal ve estetik açıdan başarılı bir film. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Film, izleyiciyi derin bir maceraya sürüklüyor.",2010-11-25
1592,147,177,2.2,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Renk paleti ve sinematografisiyle dikkat çekiyor.,2012-09-28
1593,240,239,7.9,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Sinema tarihine adını yazdıracak bir yapım. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,2020-12-27
1594,148,126,1.1,Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Sinema tarihine adını yazdıracak bir yapım.,2010-11-30
1595,181,101,7.3,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Çocukluk anıları ve aile bağlarını merkezine alıyor.,2024-07-22
1596,232,256,9.7,"Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Çocukluk anıları ve aile bağlarını merkezine alıyor.",2004-03-12
1597,242,215,2.1,Psikolojik derinliği olan karakterlere odaklanıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Tarihi olayları özgün bir perspektiften yorumluyor.,1998-01-01
1598,165,245,1.5,Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,2020-07-22
1599,31,80,3.2,Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Toplumsal mesajlar içeren çarpıcı bir yapım.,2021-06-24
1600,281,227,4.5,Renk paleti ve sinematografisiyle dikkat çekiyor. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Görsel efektleriyle izleyiciyi büyülüyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,1988-01-29
1601,70,78,7.2,Psikolojik derinliği olan karakterlere odaklanıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,2008-11-24
1602,300,80,8.8,Renk paleti ve sinematografisiyle dikkat çekiyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Sinema tarihine adını yazdıracak bir yapım. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,1980-06-04
1603,213,113,1.8,Sanatsal ve estetik açıdan başarılı bir film. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Sinema tarihine adını yazdıracak bir yapım. Görsel efektleriyle izleyiciyi büyülüyor.,2025-10-16
1604,12,21,9.5,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2008-08-24
1605,126,292,6.1,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Tarihi olayları özgün bir perspektiften yorumluyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor.,2023-04-04
1606,107,74,4.9,Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Görsel efektleriyle izleyiciyi büyülüyor. Sanatsal ve estetik açıdan başarılı bir film. Toplumsal mesajlar içeren çarpıcı bir yapım.,2020-11-29
1607,275,133,5.4,Çocukluk anıları ve aile bağlarını merkezine alıyor. Toplumsal mesajlar içeren çarpıcı bir yapım. Unutulmaz sahneleriyle hafızalarda yer ediniyor.,1983-04-08
1608,176,292,8.9,"Görsel efektleriyle izleyiciyi büyülüyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Sanatsal ve estetik açıdan başarılı bir film. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",2012-08-09
1609,49,51,3.5,Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,2025-05-15
1610,84,220,3.6,Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Sanatsal ve estetik açıdan başarılı bir film.,2014-08-17
1611,250,94,3.8,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Toplumsal mesajlar içeren çarpıcı bir yapım. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Çocukluk anıları ve aile bağlarını merkezine alıyor.,2014-04-09
1612,201,161,4.5,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Sinema tarihine adını yazdıracak bir yapım.,2024-09-14
1613,219,82,3.5,"Tarihi olayları özgün bir perspektiften yorumluyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Film, izleyiciyi derin bir maceraya sürüklüyor.",2020-11-05
1614,158,209,3.8,Doğa ve insan ilişkisini estetik bir dille ele alıyor. Sanatsal ve estetik açıdan başarılı bir film. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2008-03-12
1615,274,171,2.0,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2020-07-09
1616,65,230,7.4,Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.,2022-05-17
1617,164,12,5.0,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Çocukluk anıları ve aile bağlarını merkezine alıyor. Sanatsal ve estetik açıdan başarılı bir film.,2017-07-15
1618,38,68,2.0,"Çocukluk anıları ve aile bağlarını merkezine alıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Film, izleyiciyi derin bir maceraya sürüklüyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Sanatsal ve estetik açıdan başarılı bir film.",2024-08-19
1619,101,150,5.2,Sinema tarihine adını yazdıracak bir yapım. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,2008-02-19
1620,253,291,8.7,Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2020-03-14
1621,150,27,1.2,Renk paleti ve sinematografisiyle dikkat çekiyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2006-08-03
1622,69,48,5.1,Yerli kültür motiflerini başarılı şekilde yansıtıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Görsel efektleriyle izleyiciyi büyülüyor.,2015-07-26
1623,228,80,1.5,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Tarihi olayları özgün bir perspektiften yorumluyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2025-02-07
1624,250,205,7.6,Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Görsel efektleriyle izleyiciyi büyülüyor.,2025-03-06
1625,209,113,8.6,"Görsel efektleriyle izleyiciyi büyülüyor. Film, izleyiciyi derin bir maceraya sürüklüyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Sanatsal ve estetik açıdan başarılı bir film.",1988-08-12
1626,78,14,9.0,Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Sanatsal ve estetik açıdan başarılı bir film. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2009-02-05
1627,130,279,2.8,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Çocukluk anıları ve aile bağlarını merkezine alıyor.,2017-07-26
1628,296,196,9.5,Tarihi olayları özgün bir perspektiften yorumluyor. Psikolojik derinliği olan karakterlere odaklanıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,2011-07-07
1629,208,256,7.7,Tarihi olayları özgün bir perspektiften yorumluyor. Görsel efektleriyle izleyiciyi büyülüyor.,2024-06-19
1630,196,5,6.8,Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Sinema tarihine adını yazdıracak bir yapım. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Sanatsal ve estetik açıdan başarılı bir film.,2001-02-07
1631,13,288,9.3,"Doğa ve insan ilişkisini estetik bir dille ele alıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.",2006-03-28
1632,97,75,6.6,Doğa ve insan ilişkisini estetik bir dille ele alıyor. Görsel efektleriyle izleyiciyi büyülüyor.,2001-06-19
1633,192,26,6.9,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.,2022-01-01
1634,170,150,2.0,"Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Renk paleti ve sinematografisiyle dikkat çekiyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",2016-10-12
1635,277,25,9.6,Sinema tarihine adını yazdıracak bir yapım. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2013-11-11
1636,35,32,1.6,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2013-08-23
1637,198,261,1.7,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Görsel efektleriyle izleyiciyi büyülüyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2020-10-24
1638,53,141,6.8,Sinema tarihine adını yazdıracak bir yapım. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2011-02-07
1639,26,101,6.6,Gerilim dolu sahneleri ile nefes kesen bir yapım. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,1992-11-20
1640,265,163,3.5,Toplumsal mesajlar içeren çarpıcı bir yapım. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,2000-02-10
1641,282,135,1.8,Sanatsal ve estetik açıdan başarılı bir film. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,2019-05-28
1642,53,208,5.7,Toplumsal mesajlar içeren çarpıcı bir yapım. Tarihi olayları özgün bir perspektiften yorumluyor. Gerilim dolu sahneleri ile nefes kesen bir yapım.,2015-03-13
1643,224,48,4.3,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2005-10-15
1644,293,241,4.9,Çocukluk anıları ve aile bağlarını merkezine alıyor. Görsel efektleriyle izleyiciyi büyülüyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,2022-04-28
1645,212,34,8.8,"Film, izleyiciyi derin bir maceraya sürüklüyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Psikolojik derinliği olan karakterlere odaklanıyor. Görsel efektleriyle izleyiciyi büyülüyor.",2022-09-08
1646,192,98,4.2,Doğa ve insan ilişkisini estetik bir dille ele alıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,1996-06-19
1647,217,168,7.4,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor. Renk paleti ve sinematografisiyle dikkat çekiyor.,2024-06-19
1648,261,84,2.4,Çocukluk anıları ve aile bağlarını merkezine alıyor. Sanatsal ve estetik açıdan başarılı bir film. Gerilim dolu sahneleri ile nefes kesen bir yapım. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2000-04-29
1649,247,172,1.6,Psikolojik derinliği olan karakterlere odaklanıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Toplumsal mesajlar içeren çarpıcı bir yapım.,1980-11-20
1650,107,3,1.1,Görsel efektleriyle izleyiciyi büyülüyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Toplumsal mesajlar içeren çarpıcı bir yapım.,2020-04-09
1651,197,221,3.3,Renk paleti ve sinematografisiyle dikkat çekiyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.,1996-11-30
1652,32,85,2.1,Sinema tarihine adını yazdıracak bir yapım. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer.,2002-05-08
1653,3,279,8.4,Psikolojik derinliği olan karakterlere odaklanıyor. Doğa ve insan ilişkisini estetik bir dille ele alıyor.,2014-12-15
1654,242,65,6.8,Psikolojik derinliği olan karakterlere odaklanıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,1995-05-11
1655,248,244,5.1,Gerilim dolu sahneleri ile nefes kesen bir yapım. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,2012-02-02
1656,257,150,3.9,"Renk paleti ve sinematografisiyle dikkat çekiyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Görsel efektleriyle izleyiciyi büyülüyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",1989-07-31
1657,32,5,9.2,"Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Sanatsal ve estetik açıdan başarılı bir film.",2007-11-08
1658,143,73,3.7,"Toplumsal mesajlar içeren çarpıcı bir yapım. Görsel efektleriyle izleyiciyi büyülüyor. Çocukluk anıları ve aile bağlarını merkezine alıyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",2023-02-01
1659,179,248,9.9,Yerli kültür motiflerini başarılı şekilde yansıtıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,2016-02-08
1660,219,62,6.2,Gerilim dolu sahneleri ile nefes kesen bir yapım. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.,2025-07-02
1661,223,180,4.6,"Unutulmaz sahneleriyle hafızalarda yer ediniyor. Sinema tarihine adını yazdıracak bir yapım. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.",2025-08-16
1662,194,269,3.1,"Yerli kültür motiflerini başarılı şekilde yansıtıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Film, izleyiciyi derin bir maceraya sürüklüyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var.",2022-05-04
1663,188,78,9.4,Sanatsal ve estetik açıdan başarılı bir film. Çocukluk anıları ve aile bağlarını merkezine alıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Tarihi olayları özgün bir perspektiften yorumluyor.,1988-06-27
1664,187,101,5.1,Tarihi olayları özgün bir perspektiften yorumluyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Sanatsal ve estetik açıdan başarılı bir film.,2019-01-01
1665,46,297,7.8,"Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Tarihi olayları özgün bir perspektiften yorumluyor. Film, izleyiciyi derin bir maceraya sürüklüyor.",1979-10-25
1666,235,11,7.2,"Çocukluk anıları ve aile bağlarını merkezine alıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Unutulmaz sahneleriyle hafızalarda yer ediniyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor.",2023-01-22
1667,59,172,8.1,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli.,2012-02-09
1668,20,50,1.6,"Unutulmaz sahneleriyle hafızalarda yer ediniyor. Film, izleyiciyi derin bir maceraya sürüklüyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.",2009-12-26
1669,17,69,4.1,Çocukluk anıları ve aile bağlarını merkezine alıyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor.,2009-01-02
1670,173,234,9.3,Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Sinema tarihine adını yazdıracak bir yapım.,2025-02-13
1671,260,257,4.2,Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor.,1999-07-29
1672,56,146,4.6,Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2016-10-17
1673,125,259,9.9,"Sinema tarihine adını yazdıracak bir yapım. Çocukluk anıları ve aile bağlarını merkezine alıyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Sanatsal ve estetik açıdan başarılı bir film. Film, izleyiciyi derin bir maceraya sürüklüyor.",2015-07-15
1674,107,47,7.2,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor. Sanatsal ve estetik açıdan başarılı bir film. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor.,2023-07-20
1675,73,159,5.8,Doğa ve insan ilişkisini estetik bir dille ele alıyor. Özgün senaryosu ve sürükleyici kurgusuyla öne çıkıyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Toplumsal mesajlar içeren çarpıcı bir yapım.,2022-05-29
1676,66,149,1.4,Tarihi olayları özgün bir perspektiften yorumluyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.,1992-02-12
1677,73,11,4.5,Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Sinema tarihine adını yazdıracak bir yapım.,2024-02-15
1678,194,9,1.8,Psikolojik derinliği olan karakterlere odaklanıyor. Yerli kültür motiflerini başarılı şekilde yansıtıyor.,1998-05-03
1679,174,144,8.4,Gerilim dolu sahneleri ile nefes kesen bir yapım. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Renk paleti ve sinematografisiyle dikkat çekiyor. Görsel efektleriyle izleyiciyi büyülüyor. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye.,1995-09-15
1680,30,102,3.9,Renk paleti ve sinematografisiyle dikkat çekiyor. Görsel efektleriyle izleyiciyi büyülüyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Tarihi olayları özgün bir perspektiften yorumluyor.,1995-01-14
1681,103,7,9.2,"Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",1990-01-04
1682,27,270,1.6,"Sürükleyici temposu ve sürpriz sonuyla izleyiciyi şaşırtıyor. Gerilim dolu sahneleri ile nefes kesen bir yapım. Fantastik öğelerle gerçek dünyayı harmanlayan bir hikaye. Film, izleyiciyi derin bir maceraya sürüklüyor. Sinema tarihine adını yazdıracak bir yapım.",1995-01-24
1683,273,23,5.7,Sürükleyici senaryosu ve güçlü oyunculuklarla izlenmeli. Tarihi olayları özgün bir perspektiften yorumluyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2008-11-22
1684,34,172,8.9,"Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Çocukluk anıları ve aile bağlarını merkezine alıyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor.",2021-03-13
1685,118,26,7.4,Unutulmaz sahneleriyle hafızalarda yer ediniyor. Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Duygusal derinliği ve karakter gelişimi ile izlenmeye değer. Yerli kültür motiflerini başarılı şekilde yansıtıyor. Karakterler arası ilişkiler dikkat çekici şekilde işlenmiş.,2012-10-10
1686,88,274,1.2,Sanatsal ve estetik açıdan başarılı bir film. Çocukluk anıları ve aile bağlarını merkezine alıyor.,2013-10-30
1687,220,267,4.1,Yerli kültür motiflerini başarılı şekilde yansıtıyor. Mükemmel müzikleri ve sahne tasarımı ile öne çıkıyor. Tarihi olayları özgün bir perspektiften yorumluyor. Kültürel öğeler ve tarihsel referanslarla zenginleştirilmiş.,2011-07-02
1688,235,2,9.2,"Yüksek tempolu aksiyon sahneleri ile dikkat çekiyor. Konu, aşk ve dramın iç içe geçtiği bir hikayeyi anlatıyor. Gizemli atmosferi ile izleyiciyi etkisi altına alıyor.",2022-11-24
1689,281,109,8.0,"Film, izleyiciyi derin bir maceraya sürüklüyor. Çarpıcı diyaloglar ve zekice kurgulanmış olay örgüsü var. Unutulmaz sahneleriyle hafızalarda yer ediniyor.",2017-04-01
